ANALS_TRGET_YEAR,ANALS_TRGET_MT,ONE_AREA_NM,TWO_AREA_NM,SETLER_BASE_MNURI_SETLE_FQ_CO,MRHST_BASE_MNURI_SETLE_FQ_CO,ALL_LON_FQ_CO,AGE_SEVEN_BELOW_LON_FQ_CO,AGE_THIRTEEN_BELOW_LON_FQ_CO,AGE_NINETEEN_BELOW_LON_FQ_CO,N20S_LON_FQ_CO,N30S_LON_FQ_CO,N40S_LON_FQ_CO,N50S_LON_FQ_CO,N60S_LON_FQ_CO,N70S_ABOVE_LON_FQ_CO
2019,02,서울특별시,중랑구,2139,2806,47270,5699,8107,2725,2604,8545,13884,2861,1697,795
2019,03,서울특별시,중랑구,3933,4862,52639,6644,8625,1996,2772,10309,15967,3184,1743,863
2019,04,서울특별시,중랑구,2611,2934,47949,6692,7298,1351,2662,9624,14464,2814,1645,851
2019,05,서울특별시,중랑구,2569,2930,44317,5901,6498,1901,2375,8626,13132,2851,1641,930
2019,06,서울특별시,중랑구,2553,2710,46836,6571,6911,1429,2740,8881,13756,2843,1637,923
2019,07,서울특별시,중랑구,2334,2532,50267,6268,7708,2898,3090,9279,14593,3129,1738,980
2019,08,서울특별시,중랑구,2408,2646,54339,6779,8563,3008,3028,10125,16094,3298,1848,969
2019,09,서울특별시,중랑구,1794,1749,47928,8579,6559,1339,2431,9374,13902,2809,1586,912
2019,10,서울특별시,중랑구,1609,1648,36379,5835,4669,1161,1988,7580,10297,2414,1213,691
2019,11,서울특별시,중랑구,1891,2052,35226,5459,4824,1258,1924,7307,10063,2191,1156,700
2019,12,서울특별시,중랑구,4219,4189,22501,3681,2852,710,1204,5075,6567,1073,701,403
2019,02,세종특별자치시,세종특별자치시,65,33,84293,3116,12282,3945,2633,13155,24485,5595,2476,851
2019,03,세종특별자치시,세종특별자치시,213,125,94918,3965,13369,3569,2541,14830,28329,6163,2933,768
2019,04,세종특별자치시,세종특별자치시,153,83,81360,3562,11236,2234,2329,13473,23884,5328,2247,694
2019,05,세종특별자치시,세종특별자치시,168,85,78497,3213,10410,3033,2242,12913,22553,5143,2311,609
2019,06,세종특별자치시,세종특별자치시,147,86,84535,3835,11362,2738,2603,14031,24639,5341,2337,603
2019,07,세종특별자치시,세종특별자치시,160,68,95195,4040,12678,4986,2910,15109,26889,6054,2688,652
2019,08,세종특별자치시,세종특별자치시,144,85,98931,4718,12702,4376,2827,16426,28152,6265,2711,661
2019,09,세종특별자치시,세종특별자치시,92,60,81105,4494,10535,2280,2303,13806,22576,5006,2342,592
2019,10,세종특별자치시,세종특별자치시,131,93,63916,3773,8140,1956,1912,10858,17345,4045,1812,508
2019,11,세종특별자치시,세종특별자치시,224,117,77027,4682,9643,2506,2242,13109,20910,4769,2172,596
2019,12,세종특별자치시,세종특별자치시,342,201,80361,4037,9359,3133,2667,13647,21651,5284,2522,641
2019,02,울산광역시,남구,1120,1190,88814,5985,12496,5915,5213,20808,26142,8037,3180,832
2019,03,울산광역시,남구,1988,2168,95823,7485,13473,4781,4937,22924,28507,8766,3731,1010
2019,04,울산광역시,남구,1104,1354,89608,7715,11988,3149,4675,22665,26600,8396,3414,849
2019,05,울산광역시,남구,995,1302,85936,7237,10960,4801,4463,20829,25143,8280,3248,838
2019,06,울산광역시,남구,777,1076,94070,7853,12885,4599,5020,23036,27848,8548,3369,800
2019,07,울산광역시,남구,751,1043,105541,8351,14047,7554,5898,24953,30646,9123,3900,938
2019,08,울산광역시,남구,801,1145,116627,9640,16890,7669,6018,26422,34674,10141,3903,1018
2019,09,울산광역시,남구,590,822,86088,8212,11366,3287,4175,21390,25441,7982,3292,787
2019,10,울산광역시,남구,663,961,90767,8589,11477,4361,5033,22252,26280,8355,3406,888
2019,11,울산광역시,남구,1328,1315,93721,9341,12136,4472,5131,23206,26779,8221,3276,812
2019,12,울산광역시,남구,655,1214,96833,9969,12556,5521,5335,23914,27089,8139,3423,778
2019,02,울산광역시,동구,404,185,15847,1120,2548,1038,700,3726,4195,1366,539,200
2019,03,울산광역시,동구,766,330,17876,1360,3108,911,641,4456,4788,1460,547,203
2019,04,울산광역시,동구,453,194,16184,1306,2847,704,609,4200,4246,1250,489,194
2019,05,울산광역시,동구,441,161,15158,1180,2468,1037,596,3779,3862,1207,460,203
2019,06,울산광역시,동구,400,149,12949,776,1925,796,666,3380,3500,1175,479,122
2019,07,울산광역시,동구,455,238,18498,1390,3020,1179,773,4625,4672,1393,614,161
2019,08,울산광역시,동구,616,360,21304,1617,3869,1129,797,5426,5733,1507,608,154
2019,09,울산광역시,동구,343,220,16250,1606,2707,740,609,4359,4325,1205,422,110
2019,10,울산광역시,동구,350,225,16588,1766,2652,787,657,4699,3945,1251,481,151
2019,11,울산광역시,동구,478,264,16917,1780,2729,737,639,4761,4075,1226,553,121
2019,12,울산광역시,동구,840,528,17184,1821,2742,890,725,4965,3951,1264,470,170
2019,02,울산광역시,북구,436,445,47478,4696,10308,2575,1709,10790,13749,2739,694,195
2019,03,울산광역시,북구,863,850,51055,5477,10261,1685,1610,12218,15758,3054,725,225
2019,04,울산광역시,북구,588,647,47574,5832,9517,1054,1395,12169,14367,2424,568,208
2019,05,울산광역시,북구,566,640,46407,5797,8446,1771,1456,11978,13779,2451,481,218
2019,06,울산광역시,북구,486,558,52237,5927,10776,2095,1491,12922,15497,2719,555,197
2019,07,울산광역시,북구,603,646,59816,6593,12575,3033,1919,14751,17263,2796,624,210
2019,08,울산광역시,북구,570,654,65172,7652,13523,3056,1879,15820,19111,3057,747,267
2019,09,울산광역시,북구,409,381,48526,6442,9248,1119,1304,12688,14147,2563,595,381
2019,10,울산광역시,북구,390,430,42247,5711,7310,1063,1298,11586,12161,2321,495,283
2019,11,울산광역시,북구,456,586,51862,7009,8946,1710,1496,14649,14587,2578,652,208
2019,12,울산광역시,북구,947,1222,53274,7256,9780,2119,1433,14113,14715,2790,717,256
2019,02,울산광역시,울주군,451,299,7146,422,1186,469,414,1314,1965,740,383,126
2019,03,울산광역시,울주군,877,615,8552,507,1438,525,389,1567,2344,928,452,146
2019,04,울산광역시,울주군,729,412,7850,575,1322,321,342,1597,2145,786,367,141
2019,05,울산광역시,울주군,655,299,7278,522,1140,464,307,1417,2094,684,336,88
2019,06,울산광역시,울주군,576,308,8319,534,1458,476,451,1546,2464,776,383,114
2019,07,울산광역시,울주군,537,285,8933,604,1520,607,435,1764,2467,884,458,97
2019,08,울산광역시,울주군,559,275,11257,720,2080,724,533,2102,3294,1082,461,120
2019,09,울산광역시,울주군,485,254,8390,693,1360,369,366,1701,2407,820,472,140
2019,10,울산광역시,울주군,587,306,8853,621,1458,488,428,1668,2579,856,521,162
2019,11,울산광역시,울주군,606,359,8232,629,1390,457,401,1805,2197,770,382,141
2019,12,울산광역시,울주군,1115,644,8754,752,1529,482,369,1769,2315,840,438,135
2019,02,울산광역시,중구,738,489,6922,912,916,391,169,914,1308,236,147,88
2019,03,울산광역시,중구,1441,1029,7047,977,829,267,117,1094,1385,243,151,50
2019,04,울산광역시,중구,936,660,7201,1152,813,207,113,1211,1312,207,179,47
2019,05,울산광역시,중구,757,432,6337,986,673,408,138,933,1132,234,152,35
2019,06,울산광역시,중구,762,435,6220,946,746,372,137,840,1198,221,138,52
2019,07,울산광역시,중구,713,449,7461,1018,828,471,174,1075,1458,261,128,57
2019,08,울산광역시,중구,605,372,8722,1239,1112,360,198,1291,1666,338,146,70
2019,09,울산광역시,중구,496,314,8522,1449,1114,243,158,1346,1542,248,159,33
2019,10,울산광역시,중구,692,421,5536,959,693,252,134,902,1015,219,76,29
2019,11,울산광역시,중구,991,674,6551,1142,731,238,115,1059,1253,221,113,17
2019,12,울산광역시,중구,1392,913,6963,1265,715,286,123,975,1190,235,87,39
2019,02,인천광역시,계양구,1326,777,18953,448,2399,1374,2284,3174,5275,2430,1025,199
2019,03,인천광역시,계양구,2643,1986,21212,638,2426,1111,2419,4023,5857,2911,1134,267
2019,04,인천광역시,계양구,1572,1152,18636,598,2122,873,2345,3736,4891,2552,981,262
2019,05,인천광역시,계양구,1502,856,18415,769,1997,1006,2336,3384,5133,2525,970,252
2019,06,인천광역시,계양구,1326,778,18832,857,1980,854,2577,3712,5043,2406,1081,259
2019,07,인천광역시,계양구,1197,845,22344,781,2887,1826,2785,4050,5952,2766,1028,223
2019,08,인천광역시,계양구,1196,734,23181,1002,3352,1897,2331,4075,6493,2574,977,244
2019,09,인천광역시,계양구,914,662,17466,780,2211,717,2180,3384,4765,2247,927,213
2019,10,인천광역시,계양구,924,703,13944,566,1603,767,1678,2700,3902,1780,687,203
2019,11,인천광역시,계양구,1245,1001,17710,832,2011,883,2095,3614,4845,2316,857,222
2019,12,인천광역시,계양구,3810,3080,18610,903,2133,1163,2185,3428,5050,2166,965,281
2019,02,인천광역시,남동구,1955,1343,18513,699,2318,948,1955,3932,5530,1762,834,489
2019,03,인천광역시,남동구,4471,3211,23450,928,2486,847,2033,4753,6728,2136,815,559
2019,04,인천광역시,남동구,3092,2301,22390,1383,2596,524,2190,5386,7021,1908,848,469
2019,05,인천광역시,남동구,2903,1887,19744,763,1934,1057,2576,4298,5621,2026,840,553
2019,06,인천광역시,남동구,2468,1548,21253,791,2219,897,2429,4576,6518,2165,874,661
2019,07,인천광역시,남동구,2231,1338,22558,947,2453,1758,2369,4656,6763,2132,847,519
2019,08,인천광역시,남동구,2191,1289,24835,1074,3316,1673,2541,5255,7173,2160,958,574
2019,09,인천광역시,남동구,1735,1215,20576,1045,2465,821,1884,4921,6326,1754,888,428
2019,10,인천광역시,남동구,1936,1254,16997,743,1541,783,1750,3921,4701,1607,690,420
2019,11,인천광역시,남동구,2330,1481,19676,995,1988,865,2075,4627,5788,1601,893,467
2019,12,인천광역시,남동구,6384,4388,19304,922,1898,1012,1970,4146,5410,1684,853,544
