SRLNUM,MRHST_NM,MRHST_LA,MRHST_LO,MRHST_CTPRVN_CD,MRHST_CTPRVN_NM,MRHST_SIGNGU_CD,MRHST_SIGNGU_NM,MRHST_ADSTRD_CD,MRHST_ADSTRD_NM,MRHST_FLAG_CD,MRHST_FLAG_CD_NM
245,GS25 동주대후문점,35.1026151,128.9951695,21,부산광역시,21100,사하구,2110051,괴정1동,B,급식카드가맹점
246,GS25 두실선경점,35.2563064,129.0904968,21,부산광역시,21110,금정구,2111069,구서1동,B,급식카드가맹점
247,GS25 두실점,35.2549338,129.0910946,21,부산광역시,21110,금정구,2111069,구서1동,B,급식카드가맹점
248,GS25 럭키연지점,35.1712196,129.0500206,21,부산광역시,21050,부산진구,2105082,부전1동,B,급식카드가맹점
249,GS25 만덕그린코아점,35.2091761,129.0282752,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
250,GS25 만덕대성점,35.2118574,129.0347192,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
251,GS25 만덕도서관점,35.2080680,129.0376054,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
252,GS25 만덕삼보1호점,35.2136391,129.0406158,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
253,GS25 만덕삼보2호점 위성,35.2136391,129.0406158,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
254,GS25 만덕한신점,35.2047113,129.0327608,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
255,GS25 망미과정로점,35.1739162,129.1079192,21,부산광역시,21140,수영구,2114054,망미1동,B,급식카드가맹점
256,GS25 망미제일점,35.1702555,129.1020686,21,부산광역시,21140,수영구,2114054,망미1동,B,급식카드가맹점
257,GS25 망미제일점(삭제예정),35.1702555,129.1020686,21,부산광역시,21140,수영구,2114054,망미1동,B,급식카드가맹점
258,GS25 망미토현점,35.1800659,129.1079778,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
259,GS25 메트로1호점,35.1279925,129.1121446,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
260,GS25 메트로2호점,35.1279925,129.1121446,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
261,GS25 메트로3호점,35.1297860,129.1095710,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
262,GS25 명륜중앙점,35.2125509,129.0786544,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
263,GS25 명장삼거리점,35.2061577,129.1007879,21,부산광역시,21060,동래구,2106063,명장1동,B,급식카드가맹점
264,GS25 명장화목점,35.2037668,129.0986538,21,부산광역시,21060,동래구,2106063,명장1동,B,급식카드가맹점
265,GS25 명지국제점,35.0969762,128.9231558,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
266,GS25 명지금강점,35.0998607,128.9191972,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
267,GS25 명지뉴타워점,35.0984094,128.9198442,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
268,GS25 명지대방2호점,35.0949567,128.9184375,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
269,GS25 명지대방점,35.0965133,128.9215289,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
270,GS25 명지오션시티점,35.0809418,128.9032528,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
271,GS25 명지초교점,35.1026742,128.9240080,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
272,GS25 명지휴포레점,35.1048452,128.9212855,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
273,GS25 모라우성점,35.1880974,128.9918931,21,부산광역시,21150,사상구,2115052,모라1동,B,급식카드가맹점
274,GS25 몰운대캐슬점,35.0566344,128.9654456,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
335,GS25 부민점,35.1032081,129.0193745,21,부산광역시,21020,서구,2102059,부민동,B,급식카드가맹점
275,GS25 못골시장점,35.1361355,129.0903426,21,부산광역시,21070,남구,2107055,대연5동,B,급식카드가맹점
276,GS25 못골제일점,35.1387086,129.0904607,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
277,GS25 문탠로드점,35.1610601,129.1712114,21,부산광역시,21090,해운대구,2109053,중1동,B,급식카드가맹점
278,GS25 문현고동골점,35.1387455,129.0721881,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
279,GS25 문현대로점,35.1342727,129.0764249,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
280,GS25 문현뜨레봄점,35.1382174,129.0672042,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
281,GS25 문현이안점,35.1382186,129.0685232,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
282,GS25 미남사랑점,35.2055404,129.0727417,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
283,GS25 미남역점,35.2060854,129.0681294,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
284,GS25 미음산단점,35.1362887,128.8582501,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
285,GS25 민락본동점,35.1577058,129.1252926,21,부산광역시,21140,수영구,2114060,민락동,B,급식카드가맹점
286,GS25 민락센타점,35.1544376,129.1242248,21,부산광역시,21140,수영구,2114060,민락동,B,급식카드가맹점
287,GS25 민락수변공원점,35.1547583,129.1310272,21,부산광역시,21140,수영구,2114060,민락동,B,급식카드가맹점
288,GS25 민락스타힐스점,35.1573258,129.1274246,21,부산광역시,21140,수영구,2114060,민락동,B,급식카드가맹점
289,GS25 민락중앙점,35.1558926,129.1250449,21,부산광역시,21140,수영구,2114060,민락동,B,급식카드가맹점
290,GS25 민주전망대점,35.1154306,129.0329623,21,부산광역시,21010,중구,2101059,영주1동,B,급식카드가맹점
291,GS25 반도보라점,35.2045707,129.0686156,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
292,GS25 반송점,35.2253320,129.1485636,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
293,GS25 반송하늘점,35.2243757,129.1517505,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
294,GS25 반송한솔점,35.2275226,129.1591079,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
295,GS25 반여네오점,35.2037469,129.1224895,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
296,GS25 반여대우점,35.1976570,129.1182904,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
297,GS25 반여메트로점,35.2054444,129.1259916,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
298,GS25 반여선수촌로점,35.2013416,129.1191386,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
299,GS25 반여점,35.2001871,129.1313256,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
300,GS25 백양뜨란채점,35.1713690,129.0280056,21,부산광역시,21050,부산진구,2105080,당감제1동,B,급식카드가맹점
301,GS25 범어사역점,35.2727237,129.0929329,21,부산광역시,21110,금정구,2111067,청룡노포동,B,급식카드가맹점
302,GS25 범어사점,35.2824270,129.0729762,21,부산광역시,21110,금정구,2111067,청룡노포동,B,급식카드가맹점
303,GS25 범일축복점,35.1388752,129.0613333,21,부산광역시,21030,동구,2103071,범일1동,B,급식카드가맹점
304,GS25 범천경남점,35.1450932,129.0562133,21,부산광역시,21050,부산진구,2105077,범천1동,B,급식카드가맹점
305,GS25 범천엘리시안점,35.1436945,129.0540259,21,부산광역시,21050,부산진구,2105077,범천1동,B,급식카드가맹점
306,GS25 법조타운점,35.1903343,129.0740374,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
307,GS25 베르나움점,35.1673775,129.1767730,21,부산광역시,21090,해운대구,2109066,좌1동,B,급식카드가맹점
308,GS25 벡스코2호점,35.1690975,129.1363115,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
309,GS25 벡스코3호점,35.1690975,129.1363115,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
310,GS25 벡스코점,35.1664762,129.1295978,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
311,GS25 보수사거리점,35.1033573,129.0249710,21,부산광역시,21010,중구,2101054,보수동,B,급식카드가맹점
312,GS25 보수중앙점,35.1049157,129.0218323,21,부산광역시,21010,중구,2101054,보수동,B,급식카드가맹점
313,GS25 보훈병원점,35.1533347,129.0054047,21,부산광역시,21150,사상구,2115060,주례1동,B,급식카드가맹점
314,GS25 본병원점,35.1062804,128.9698235,21,부산광역시,21100,사하구,2110055,당리동,B,급식카드가맹점
315,GS25 부경감만점,35.1143971,129.0874875,21,부산광역시,21070,남구,2107062,감만1동,B,급식카드가맹점
316,GS25 부경대연점,35.1367325,129.1034757,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
317,GS25 부경대점,35.1333704,129.1007998,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
318,GS25 부경대학사점,35.1335487,129.1059875,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
319,GS25 부경대행복기숙사점,35.1335487,129.1059875,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
320,GS25 부경대후문점,35.1378046,129.1063879,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
321,GS25 부경삼광점,35.1315494,129.1011194,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
322,GS25 부경제일점,35.1356983,129.1026877,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
323,GS25 부곡그린점,35.2193068,129.0949928,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
324,GS25 부곡쌍용점,35.2393869,129.0904971,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
325,GS25 부곡점,35.2285154,129.0929613,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
326,GS25 부곡중앙점,35.2425114,129.0916019,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
327,GS25 부곡하이점,35.2204262,129.0881565,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
328,GS25 부관훼리점,35.1026502,129.0419879,21,부산광역시,21010,중구,2101051,중앙동,B,급식카드가맹점
329,GS25 부대남문점,35.2288117,129.0840898,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
330,GS25 부대북문점,35.2377593,129.0831785,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
331,GS25 부대샛별점,35.2306773,129.0874588,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
332,GS25 부대정문점,35.2313510,129.0845606,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
333,GS25 부대제일점,35.2360105,129.0831222,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
334,GS25 부대테라스파크점,35.2296047,129.0888080,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
336,GS25 부민캠퍼스점,35.1056736,129.0199329,21,부산광역시,21020,서구,2102059,부민동,B,급식카드가맹점
337,GS25 부산가락점,35.1584285,128.8852501,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
338,GS25 부산가락타운점,35.1038001,128.9593538,21,부산광역시,21100,사하구,2110056,하단1동,B,급식카드가맹점
339,GS25 부산감천항점,35.0885018,128.9980962,21,부산광역시,21100,사하구,2110065,감천1동,B,급식카드가맹점
340,GS25 부산강서점,35.1084899,128.9308953,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
341,GS25 부산개금점,35.1507394,129.0231166,21,부산광역시,21050,부산진구,2105074,개금1동,B,급식카드가맹점
342,GS25 부산거제점,35.1915376,129.0777260,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
343,GS25 부산고속점,35.2038790,129.0675490,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
344,GS25 부산광안점,35.1592616,129.1087311,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
345,GS25 부산광일로점,35.1624804,129.1109597,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
346,GS25 부산광장점,35.1128704,129.0401896,21,부산광역시,21030,동구,2103051,초량1동,B,급식카드가맹점
347,GS25 부산금곡점,35.2636738,129.0163943,21,부산광역시,21080,북구,2108054,금곡동,B,급식카드가맹점
348,GS25 부산금사점,35.2215582,129.1138084,21,부산광역시,21110,금정구,2111073,금사회동동,B,급식카드가맹점
349,GS25 부산금융센터점,35.1472602,129.0656311,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
350,GS25 부산대병원점,35.1010295,129.0173026,21,부산광역시,21020,서구,2102061,아미동,B,급식카드가맹점
351,GS25 부산대푸르지오점,35.2295618,129.0904449,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
352,GS25 부산대학사점,35.2314079,129.0843855,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
353,GS25 부산만덕점,35.2124142,129.0260023,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
354,GS25 부산몰운대점,35.0468420,128.9684558,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
355,GS25 부산문전점,35.1464664,129.0670580,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
356,GS25 부산문현로점,35.1415516,129.0726841,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
357,GS25 부산미남점,35.2058197,129.0693564,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
358,GS25 부산민주점,35.1090468,129.0312580,21,부산광역시,21010,중구,2101059,영주1동,B,급식카드가맹점
359,GS25 부산범일점,35.1399158,129.0615419,21,부산광역시,21030,동구,2103071,범일1동,B,급식카드가맹점
360,GS25 부산범천점,35.1436076,129.0589540,21,부산광역시,21050,부산진구,2105077,범천1동,B,급식카드가맹점
361,GS25 부산보수점,35.1040644,129.0255127,21,부산광역시,21010,중구,2101054,보수동,B,급식카드가맹점
362,GS25 부산본점,35.1883385,129.0761342,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
363,GS25 부산부암점,35.1647897,129.0516671,21,부산광역시,21050,부산진구,2105064,부암1동,B,급식카드가맹점
364,GS25 부산북구청점,35.1967370,128.9895717,21,부산광역시,21080,북구,2108051,구포1동,B,급식카드가맹점
365,GS25 부산서구청점,35.0976617,129.0249139,21,부산광역시,21020,서구,2102064,충무동,B,급식카드가맹점
366,GS25 부산서면점,35.1548890,129.0570356,21,부산광역시,21050,부산진구,2105052,부전2동,B,급식카드가맹점
367,GS25 부산서현점,35.1274460,129.0825912,21,부산광역시,21070,남구,2107071,우암동,B,급식카드가맹점
368,GS25 부산세관점,35.1065801,129.0373345,21,부산광역시,21010,중구,2101051,중앙동,B,급식카드가맹점
369,GS25 부산센트빌점,35.1773945,129.0741163,21,부산광역시,21050,부산진구,2105056,양정1동,B,급식카드가맹점
